"subj","age","item","freq","gram","rating","accuracy","region","word","rt"
21,23,3,"high","yes",5,1,3,"VERB",445.819160660025
21,23,4,"high","yes",4,1,3,"VERB",290.449964060178
21,23,5,"high","yes",5,1,3,"VERB",270.869531958208
21,23,6,"high","no",2,1,3,"VERB",474.470225530335
21,23,7,"high","no",3,1,3,"VERB",327.5632459381
21,23,8,"high","no",3,1,3,"VERB",283.867901307794
21,23,9,"high","no",2,1,3,"VERB",335.859799431203
21,23,10,"high","no",3,1,3,"VERB",447.682294525751
21,23,11,"low","yes",4,1,3,"VERB",247.380846342776
21,23,12,"low","yes",3,1,3,"VERB",442.804093075636
21,23,13,"low","yes",3,1,3,"VERB",535.915391284526
21,23,14,"low","yes",4,1,3,"VERB",494.814584600477
21,23,15,"low","yes",5,1,3,"VERB",350.279824448495
21,23,16,"low","no",2,1,3,"VERB",541.176010317788
21,23,17,"low","no",2,1,3,"VERB",353.171826296807
21,23,18,"low","no",2,1,3,"VERB",355.289029883078
21,23,19,"low","no",1,1,3,"VERB",355.163399271457
21,23,20,"low","no",1,1,3,"VERB",467.883467246172
22,64,1,"high","yes",5,1,3,"VERB",373.09528682449
22,64,2,"high","yes",4,0,3,"VERB",277.111674781755
22,64,3,"high","yes",5,1,3,"VERB",204.853802614547
22,64,4,"high","yes",5,1,3,"VERB",492.646834422864
22,64,5,"high","yes",4,1,3,"VERB",327.638115827132
22,64,6,"high","no",1,0,3,"VERB",219.480187327013
22,64,7,"high","no",2,1,3,"VERB",422.018789321013
22,64,8,"high","no",2,1,3,"VERB",414.205854417012
22,64,9,"high","no",3,1,3,"VERB",136.84944641474
22,64,10,"high","no",3,0,3,"VERB",381.744048088298
22,64,11,"low","yes",5,1,3,"VERB",299.156460838334
22,64,12,"low","yes",5,1,3,"VERB",392.944567601177
22,64,13,"low","yes",3,1,3,"VERB",497.817018245137
22,64,14,"low","yes",4,0,3,"VERB",323.003700633945
22,64,15,"low","yes",4,1,3,"VERB",483.176135015053
22,64,16,"low","no",1,0,3,"VERB",524.324686499209
22,64,17,"low","no",1,1,3,"VERB",550.5115137486
22,64,18,"low","no",2,1,3,"VERB",490.94541391396
22,64,19,"low","no",1,1,3,"VERB",370.77743947507
22,64,20,"low","no",1,1,3,"VERB",361.310768966842
23,53,1,"high","yes",5,1,3,"VERB",367.912781925931
23,53,2,"high","yes",4,1,3,"VERB",475.764406531315
23,53,3,"high","yes",4,1,3,"VERB",261.583487061208
23,53,4,"high","yes",3,1,3,"VERB",497.388855879099
23,53,5,"high","yes",5,1,3,"VERB",358.069165924827
23,53,6,"high","no",1,1,3,"VERB",373.816351058932
23,53,7,"high","no",2,1,3,"VERB",396.757871429176
23,53,8,"high","no",2,1,3,"VERB",465.124289795847
23,53,9,"high","no",1,1,3,"VERB",372.817962775084
23,53,10,"high","no",2,1,3,"VERB",404.278187460804
23,53,11,"low","yes",2,0,3,"VERB",435.827179922015
23,53,12,"low","yes",5,1,3,"VERB",486.81475192759
23,53,13,"low","yes",5,1,3,"VERB",292.953383653196
23,53,14,"low","yes",5,1,3,"VERB",472.963235625003
23,53,15,"low","yes",3,1,3,"VERB",376.922885275776
23,53,16,"low","no",1,1,3,"VERB",389.983007076392
23,53,17,"low","no",2,1,3,"VERB",452.96995979998
23,53,18,"low","no",1,1,3,"VERB",357.573354891394
23,53,19,"low","no",2,0,3,"VERB",461.275929790836
23,53,20,"low","no",1,1,3,"VERB",385.033382643805
24,40,1,"high","yes",5,1,3,"VERB",416.734991683423
24,40,2,"high","yes",3,1,3,"VERB",414.076069197488
24,40,3,"high","yes",2,1,3,"VERB",431.828238428173
24,40,4,"high","yes",3,1,3,"VERB",248.226661093929
24,40,5,"high","yes",5,0,3,"VERB",355.113943634293
24,40,6,"high","no",2,0,3,"VERB",391.962373153769
24,40,7,"high","no",1,1,3,"VERB",341.200269391071
24,40,8,"high","no",4,1,3,"VERB",422.905682367126
24,40,9,"high","no",2,1,3,"VERB",282.177595739689
24,40,10,"high","no",2,1,3,"VERB",383.87593029378
24,40,11,"low","yes",5,1,3,"VERB",327.224611100469
24,40,12,"low","yes",5,1,3,"VERB",288.99922401464
24,40,13,"low","yes",5,1,3,"VERB",340.861756833164
24,40,14,"low","yes",2,1,3,"VERB",447.056172664109
24,40,15,"low","yes",5,1,3,"VERB",455.906947030895
24,40,16,"low","no",1,1,3,"VERB",397.791927491392
24,40,17,"low","no",1,1,3,"VERB",285.505812681803
24,40,18,"low","no",1,1,3,"VERB",481.461597750252
24,40,19,"low","no",1,1,3,"VERB",320.436769142895
24,40,20,"low","no",2,1,3,"VERB",437.571308673371
25,47,1,"high","yes",5,1,3,"VERB",392.680614413002
25,47,2,"high","yes",5,1,3,"VERB",401.665418265841
25,47,3,"high","yes",5,1,3,"VERB",392.641632082321
25,47,4,"high","yes",5,1,3,"VERB",464.770232579059
25,47,5,"high","yes",4,1,3,"VERB",317.36696037108
25,47,6,"high","no",2,1,3,"VERB",406.298142396784
25,47,7,"high","no",3,1,3,"VERB",260.086210495623
25,47,8,"high","no",1,1,3,"VERB",384.907535161098
25,47,9,"high","no",1,1,3,"VERB",289.128455461157
25,47,10,"high","no",3,1,3,"VERB",369.191129717812
25,47,11,"low","yes",5,1,3,"VERB",343.808606347113
25,47,12,"low","yes",4,1,3,"VERB",505.790776999093
25,47,13,"low","yes",4,1,3,"VERB",454.046398411421
25,47,14,"low","yes",3,1,3,"VERB",480.320039272553
25,47,15,"low","yes",5,1,3,"VERB",416.027423438126
25,47,16,"low","no",1,1,3,"VERB",304.977742183385
25,47,17,"low","no",3,1,3,"VERB",521.890374534728
25,47,18,"low","no",4,1,3,"VERB",441.07759113031
25,47,19,"low","no",1,0,3,"VERB",483.60281543515
25,47,20,"low","no",1,1,3,"VERB",352.8952532722
26,42,1,"high","yes",4,1,3,"VERB",385.478819511252
26,42,2,"high","yes",5,1,3,"VERB",446.29215432707
26,42,3,"high","yes",4,1,3,"VERB",222.056939823372
26,42,4,"high","yes",5,1,3,"VERB",234.336661836058
26,42,5,"high","yes",5,1,3,"VERB",347.614314724543
26,42,6,"high","no",3,1,3,"VERB",444.358835093667
26,42,7,"high","no",5,1,3,"VERB",294.895443232078
26,42,8,"high","no",3,1,3,"VERB",459.135381555547
26,42,9,"high","no",1,1,3,"VERB",418.037047074081
26,42,10,"high","no",1,1,3,"VERB",369.377820061155
26,42,11,"low","yes",4,1,3,"VERB",447.090805630927
26,42,12,"low","yes",2,0,3,"VERB",470.763201598975
26,42,13,"low","yes",5,0,3,"VERB",337.87438759826
26,42,14,"low","yes",3,1,3,"VERB",468.668954889027
26,42,15,"low","yes",2,1,3,"VERB",310.666657820218
26,42,16,"low","no",1,1,3,"VERB",266.251907759511
26,42,17,"low","no",2,1,3,"VERB",505.460584921304
26,42,18,"low","no",1,1,3,"VERB",358.106080041603
26,42,19,"low","no",1,1,3,"VERB",327.846633269269
26,42,20,"low","no",1,1,3,"VERB",360.172347246105
27,54,1,"high","yes",4,0,3,"VERB",470.784002399651
27,54,2,"high","yes",4,1,3,"VERB",439.906908560085
27,54,3,"high","yes",4,1,3,"VERB",372.596185212907
27,54,4,"high","yes",4,1,3,"VERB",285.977148776712
27,54,5,"high","yes",5,1,3,"VERB",481.44408021892
27,54,6,"high","no",2,1,3,"VERB",489.709961493855
27,54,7,"high","no",1,1,3,"VERB",344.191916044523
27,54,8,"high","no",3,1,3,"VERB",390.523299245575
27,54,9,"high","no",2,1,3,"VERB",390.455034635625
27,54,10,"high","no",1,0,3,"VERB",439.195150844416
27,54,11,"low","yes",4,1,3,"VERB",387.296610653329
27,54,12,"low","yes",5,0,3,"VERB",455.94997164013
27,54,13,"low","yes",5,1,3,"VERB",511.221847471766
27,54,14,"low","yes",5,1,3,"VERB",438.467890476217
27,54,15,"low","yes",5,1,3,"VERB",513.49033573977
27,54,16,"low","no",2,1,3,"VERB",481.662400769012
27,54,17,"low","no",3,1,3,"VERB",435.081517158875
27,54,18,"low","no",2,1,3,"VERB",358.848203167351
27,54,19,"low","no",2,1,3,"VERB",356.193236050484
27,54,20,"low","no",1,1,3,"VERB",499.486845481557
28,53,1,"high","yes",5,1,3,"VERB",331.576904113709
28,53,2,"high","yes",5,1,3,"VERB",520.388393075341
28,53,3,"high","yes",5,0,3,"VERB",465.47594047923
28,53,4,"high","yes",5,1,3,"VERB",423.862136937887
28,53,5,"high","yes",4,1,3,"VERB",303.329970044867
28,53,6,"high","no",4,1,3,"VERB",384.399017264568
28,53,7,"high","no",2,1,3,"VERB",460.224725302999
28,53,8,"high","no",3,1,3,"VERB",396.799117099974
28,53,9,"high","no",3,1,3,"VERB",250.546515349474
28,53,10,"high","no",4,1,3,"VERB",541.942942936834
28,53,11,"low","yes",2,1,3,"VERB",289.264556918291
28,53,12,"low","yes",5,1,3,"VERB",450.477935786284
28,53,13,"low","yes",4,1,3,"VERB",495.737087515593
28,53,14,"low","yes",3,1,3,"VERB",468.325124302954
28,53,15,"low","yes",4,1,3,"VERB",515.66923302504
28,53,16,"low","no",3,1,3,"VERB",487.17532542637
28,53,17,"low","no",2,1,3,"VERB",551.192258060007
28,53,18,"low","no",2,1,3,"VERB",360.00032366731
28,53,19,"low","no",2,1,3,"VERB",587.489291098519
28,53,20,"low","no",2,1,3,"VERB",433.279019244322
29,41,1,"high","yes",5,1,3,"VERB",320.639870625485
29,41,2,"high","yes",4,1,3,"VERB",388.99028249576
29,41,3,"high","yes",5,1,3,"VERB",409.541585463128
29,41,4,"high","yes",4,1,3,"VERB",272.370689864237
29,41,5,"high","yes",4,1,3,"VERB",302.776717107682
29,41,6,"high","no",3,1,3,"VERB",281.998733982571
29,41,7,"high","no",1,1,3,"VERB",294.859037508617
29,41,8,"high","no",2,1,3,"VERB",396.488643527954
29,41,9,"high","no",3,1,3,"VERB",349.700379454897
29,41,10,"high","no",2,1,3,"VERB",396.495556691934
29,41,11,"low","yes",4,1,3,"VERB",269.885832311268
29,41,12,"low","yes",5,1,3,"VERB",349.692347279304
29,41,13,"low","yes",5,1,3,"VERB",364.569582260048
29,41,14,"low","yes",3,1,3,"VERB",360.729169650001
29,41,15,"low","yes",5,1,3,"VERB",337.079483374302
29,41,16,"low","no",1,1,3,"VERB",447.000210640015
29,41,17,"low","no",4,1,3,"VERB",403.187505035278
29,41,18,"low","no",1,1,3,"VERB",373.446511338845
29,41,19,"low","no",1,1,3,"VERB",366.273405761025
29,41,20,"low","no",1,0,3,"VERB",462.941772378845
30,40,1,"high","yes",4,1,3,"VERB",354.423322993443
30,40,2,"high","yes",5,1,3,"VERB",332.950992529235
30,40,3,"high","yes",4,1,3,"VERB",377.818131301368
30,40,4,"high","yes",5,1,3,"VERB",334.627509352697
30,40,5,"high","yes",4,1,3,"VERB",383.848063672257
30,40,6,"high","no",3,0,3,"VERB",481.008711305316
30,40,7,"high","no",3,1,3,"VERB",397.09738903287
30,40,8,"high","no",2,1,3,"VERB",413.887321258419
30,40,9,"high","no",1,1,3,"VERB",278.585159393207
30,40,10,"high","no",2,1,3,"VERB",412.835440580449
30,40,11,"low","yes",5,1,3,"VERB",448.534747868979
30,40,12,"low","yes",3,1,3,"VERB",350.371314655707
30,40,13,"low","yes",4,1,3,"VERB",286.145189084389
30,40,14,"low","yes",4,1,3,"VERB",470.722362120766
30,40,15,"low","yes",3,0,3,"VERB",436.043203140395
30,40,16,"low","no",1,1,3,"VERB",421.447193647907
30,40,17,"low","no",1,1,3,"VERB",240.262607949419
30,40,18,"low","no",1,1,3,"VERB",499.337358066269
30,40,19,"low","no",1,1,3,"VERB",584.611119493109
30,40,20,"low","no",1,0,3,"VERB",294.20603139691
31,43,1,"high","yes",5,1,3,"VERB",226.413354654104
31,43,2,"high","yes",3,1,3,"VERB",380.958138598021
31,43,3,"high","yes",4,1,3,"VERB",303.333700373083
31,43,4,"high","yes",5,1,3,"VERB",352.382507825385
31,43,5,"high","yes",5,1,3,"VERB",385.184058673771
31,43,6,"high","no",2,1,3,"VERB",548.120527757051
31,43,7,"high","no",4,1,3,"VERB",314.099500929699
31,43,8,"high","no",2,1,3,"VERB",468.301634997129
31,43,9,"high","no",4,1,3,"VERB",418.095529558145
31,43,10,"high","no",2,1,3,"VERB",267.812202722308
31,43,11,"low","yes",3,1,3,"VERB",457.869309277004
31,43,12,"low","yes",5,1,3,"VERB",443.825804153234
31,43,13,"low","yes",4,1,3,"VERB",373.810099058768
31,43,14,"low","yes",4,0,3,"VERB",462.454648420577
31,43,15,"low","yes",5,1,3,"VERB",343.76281534805
31,43,16,"low","no",4,0,3,"VERB",414.216232895542
31,43,17,"low","no",5,1,3,"VERB",423.882636155961
31,43,18,"low","no",1,1,3,"VERB",522.392382291894
31,43,19,"low","no",3,1,3,"VERB",446.545635456693
31,43,20,"low","no",1,0,3,"VERB",324.076832256353
32,37,1,"high","yes",3,1,3,"VERB",560.176570509964
32,37,2,"high","yes",5,1,3,"VERB",327.263432340148
32,37,3,"high","yes",1,1,3,"VERB",428.52363225869
32,37,4,"high","yes",5,1,3,"VERB",370.34906183151
32,37,5,"high","yes",4,1,3,"VERB",446.535012512517
32,37,6,"high","no",5,0,3,"VERB",445.641781438134
32,37,7,"high","no",3,1,3,"VERB",406.881602631178
32,37,8,"high","no",2,1,3,"VERB",298.806241752999
32,37,9,"high","no",2,1,3,"VERB",353.054732621276
32,37,10,"high","no",3,1,3,"VERB",301.653561779405
32,37,11,"low","yes",5,0,3,"VERB",372.284211577463
32,37,12,"low","yes",4,1,3,"VERB",340.323122554082
32,37,13,"low","yes",4,1,3,"VERB",354.207627444565
32,37,14,"low","yes",3,1,3,"VERB",415.072075679747
32,37,15,"low","yes",4,1,3,"VERB",478.524656123978
32,37,16,"low","no",1,1,3,"VERB",315.860200350203
32,37,17,"low","no",3,1,3,"VERB",470.761655985181
32,37,18,"low","no",2,1,3,"VERB",494.133605507774
32,37,19,"low","no",1,1,3,"VERB",531.258398806579
32,37,20,"low","no",4,1,3,"VERB",434.368826820405
33,43,1,"high","yes",4,1,3,"VERB",261.961845058784
33,43,2,"high","yes",5,1,3,"VERB",397.627558476007
33,43,3,"high","yes",5,1,3,"VERB",287.104126865282
33,43,4,"high","yes",4,1,3,"VERB",437.36439293131
33,43,5,"high","yes",5,1,3,"VERB",341.164955369948
33,43,6,"high","no",1,1,3,"VERB",308.935429657749
33,43,7,"high","no",5,0,3,"VERB",303.669412831969
33,43,8,"high","no",1,1,3,"VERB",352.938873833825
33,43,9,"high","no",2,0,3,"VERB",459.055121005911
33,43,10,"high","no",2,1,3,"VERB",303.260562618007
33,43,11,"low","yes",1,0,3,"VERB",376.603002969442
33,43,12,"low","yes",4,1,3,"VERB",434.055102605492
33,43,13,"low","yes",5,1,3,"VERB",515.042841723904
33,43,14,"low","yes",5,1,3,"VERB",505.393774548714
33,43,15,"low","yes",5,1,3,"VERB",513.079390294707
33,43,16,"low","no",1,1,3,"VERB",476.903224255712
33,43,17,"low","no",3,1,3,"VERB",306.593764413714
33,43,18,"low","no",2,1,3,"VERB",554.640087092033
33,43,19,"low","no",1,1,3,"VERB",500.60891857059
33,43,20,"low","no",5,1,3,"VERB",391.74804916107
34,30,1,"high","yes",5,1,3,"VERB",297.907205757664
34,30,2,"high","yes",2,1,3,"VERB",449.461712215018
34,30,3,"high","yes",4,1,3,"VERB",435.995292761006
34,30,4,"high","yes",2,1,3,"VERB",243.627074607602
34,30,5,"high","yes",5,1,3,"VERB",342.248351596873
34,30,6,"high","no",3,1,3,"VERB",456.764113305952
34,30,7,"high","no",2,1,3,"VERB",384.611817105706
34,30,8,"high","no",2,1,3,"VERB",327.997595986558
34,30,9,"high","no",3,1,3,"VERB",339.88126627633
34,30,10,"high","no",2,1,3,"VERB",148.181884909034
34,30,11,"low","yes",3,1,3,"VERB",377.603624507866
34,30,12,"low","yes",3,1,3,"VERB",386.796733708195
34,30,13,"low","yes",5,1,3,"VERB",399.276583723529
34,30,14,"low","yes",5,1,3,"VERB",406.711599224278
34,30,15,"low","yes",4,1,3,"VERB",327.220756167295
34,30,16,"low","no",3,1,3,"VERB",306.319847431826
34,30,17,"low","no",2,1,3,"VERB",215.041801187635
34,30,18,"low","no",1,0,3,"VERB",484.267002825022
34,30,19,"low","no",1,1,3,"VERB",491.143143940451
34,30,20,"low","no",1,1,3,"VERB",413.54615625615
35,29,1,"high","yes",5,1,3,"VERB",315.566104697929
35,29,2,"high","yes",2,1,3,"VERB",324.524053730774
35,29,3,"high","yes",5,1,3,"VERB",350.866144307617
35,29,4,"high","yes",4,1,3,"VERB",299.840610857594
35,29,5,"high","yes",5,1,3,"VERB",395.278916361924
35,29,6,"high","no",3,1,3,"VERB",245.822231189301
35,29,7,"high","no",2,1,3,"VERB",335.688934081472
35,29,8,"high","no",5,1,3,"VERB",467.547757676071
35,29,9,"high","no",4,1,3,"VERB",279.264013292598
35,29,10,"high","no",2,1,3,"VERB",265.341010792652
35,29,11,"low","yes",5,1,3,"VERB",368.546728808249
35,29,12,"low","yes",5,1,3,"VERB",324.359961018554
35,29,13,"low","yes",4,0,3,"VERB",323.318386817472
35,29,14,"low","yes",3,1,3,"VERB",552.984955161646
35,29,15,"low","yes",4,1,3,"VERB",478.584028975492
35,29,16,"low","no",2,1,3,"VERB",470.677863320706
35,29,17,"low","no",1,1,3,"VERB",365.513660508475
35,29,18,"low","no",1,1,3,"VERB",473.829342785943
35,29,19,"low","no",3,1,3,"VERB",371.268989133484
35,29,20,"low","no",2,1,3,"VERB",344.178061110517
36,33,1,"high","yes",5,1,3,"VERB",400.593780227199
36,33,2,"high","yes",5,0,3,"VERB",340.935417450559
36,33,3,"high","yes",3,1,3,"VERB",313.677785036582
36,33,4,"high","yes",5,1,3,"VERB",286.444687582847
36,33,5,"high","yes",5,1,3,"VERB",400.255194337303
36,33,6,"high","no",3,0,3,"VERB",374.745918339845
36,33,7,"high","no",1,1,3,"VERB",356.742847917851
36,33,8,"high","no",2,1,3,"VERB",502.077187137343
36,33,9,"high","no",4,1,3,"VERB",293.612949411543
36,33,10,"high","no",1,1,3,"VERB",415.255731580103
36,33,11,"low","yes",4,1,3,"VERB",476.447794747925
36,33,12,"low","yes",3,1,3,"VERB",317.371128789821
36,33,13,"low","yes",5,1,3,"VERB",400.582079375207
36,33,14,"low","yes",5,1,3,"VERB",436.451114021029
36,33,15,"low","yes",5,1,3,"VERB",481.545747947928
36,33,16,"low","no",5,1,3,"VERB",426.731280484214
36,33,17,"low","no",1,1,3,"VERB",285.137653700774
36,33,18,"low","no",3,1,3,"VERB",425.319890663848
36,33,19,"low","no",2,1,3,"VERB",414.910058133038
36,33,20,"low","no",4,1,3,"VERB",335.406780226264
37,34,1,"high","yes",5,1,3,"VERB",342.292057980629
37,34,2,"high","yes",5,1,3,"VERB",511.801040918847
37,34,3,"high","yes",3,1,3,"VERB",375.010934699576
37,34,4,"high","yes",5,1,3,"VERB",399.56582719069
37,34,5,"high","yes",2,1,3,"VERB",336.857350751149
37,34,6,"high","no",3,1,3,"VERB",390.572680349522
37,34,7,"high","no",2,1,3,"VERB",511.093346290634
37,34,8,"high","no",3,1,3,"VERB",365.752983086917
37,34,9,"high","no",2,1,3,"VERB",330.554825864814
37,34,10,"high","no",4,1,3,"VERB",406.243062156438
37,34,11,"low","yes",4,1,3,"VERB",333.833236250896
37,34,12,"low","yes",5,1,3,"VERB",452.075005085143
37,34,13,"low","yes",4,1,3,"VERB",518.175553353776
37,34,14,"low","yes",4,1,3,"VERB",473.903844651148
37,34,15,"low","yes",4,1,3,"VERB",575.925214448802
37,34,16,"low","no",1,1,3,"VERB",305.780558308793
37,34,17,"low","no",3,1,3,"VERB",460.281923381701
37,34,18,"low","no",1,1,3,"VERB",403.173944032295
37,34,19,"low","no",3,1,3,"VERB",409.464276331679
37,34,20,"low","no",1,1,3,"VERB",361.723351812784
38,55,1,"high","yes",5,1,3,"VERB",389.631355854293
38,55,2,"high","yes",4,1,3,"VERB",388.796048114598
38,55,3,"high","yes",3,1,3,"VERB",377.18599520488
38,55,4,"high","yes",5,0,3,"VERB",477.045344145564
38,55,5,"high","yes",3,1,3,"VERB",352.75298484601
38,55,6,"high","no",4,0,3,"VERB",473.699712057395
38,55,7,"high","no",2,1,3,"VERB",378.60732647391
38,55,8,"high","no",3,1,3,"VERB",416.566142962847
38,55,9,"high","no",1,1,3,"VERB",388.058066562291
38,55,10,"high","no",3,0,3,"VERB",392.282902057125
38,55,11,"low","yes",4,1,3,"VERB",437.751564332637
38,55,12,"low","yes",4,1,3,"VERB",391.133064641998
38,55,13,"low","yes",3,0,3,"VERB",454.225844795913
38,55,14,"low","yes",2,0,3,"VERB",326.331297238206
38,55,15,"low","yes",5,1,3,"VERB",292.670500644898
38,55,16,"low","no",1,1,3,"VERB",472.315434304108
38,55,17,"low","no",3,1,3,"VERB",478.005098360613
38,55,18,"low","no",2,1,3,"VERB",521.35841062257
38,55,19,"low","no",1,1,3,"VERB",436.196019158775
38,55,20,"low","no",1,1,3,"VERB",458.242277123063
39,40,1,"high","yes",5,1,3,"VERB",313.944615440132
39,40,2,"high","yes",3,1,3,"VERB",418.213694332981
39,40,3,"high","yes",4,1,3,"VERB",466.619137601978
39,40,4,"high","yes",5,1,3,"VERB",341.921043679138
39,40,5,"high","yes",5,1,3,"VERB",451.672423634501
39,40,6,"high","no",2,1,3,"VERB",421.839640542356
39,40,7,"high","no",2,1,3,"VERB",433.924506827038
39,40,8,"high","no",2,1,3,"VERB",438.184641808874
39,40,9,"high","no",1,0,3,"VERB",473.54799758573
39,40,10,"high","no",3,1,3,"VERB",348.500789982693
39,40,11,"low","yes",4,0,3,"VERB",494.809205867651
39,40,12,"low","yes",4,1,3,"VERB",327.69186455258
39,40,13,"low","yes",5,1,3,"VERB",473.192848504354
39,40,14,"low","yes",4,1,3,"VERB",342.141573185209
39,40,15,"low","yes",1,1,3,"VERB",370.568511285424
39,40,16,"low","no",1,1,3,"VERB",359.54812925872
39,40,17,"low","no",4,1,3,"VERB",487.421884592566
39,40,18,"low","no",3,1,3,"VERB",527.755523325606
39,40,19,"low","no",1,1,3,"VERB",349.340583631261
39,40,20,"low","no",1,1,3,"VERB",433.963456712926
40,57,1,"high","yes",3,1,3,"VERB",439.693199311619
40,57,2,"high","yes",5,1,3,"VERB",292.745045445348
40,57,3,"high","yes",5,1,3,"VERB",333.715891102719
40,57,4,"high","yes",4,1,3,"VERB",393.40162518138
40,57,5,"high","yes",4,1,3,"VERB",465.532821621512
40,57,6,"high","no",2,1,3,"VERB",429.966675479432
40,57,7,"high","no",3,0,3,"VERB",372.778574128463
40,57,8,"high","no",4,1,3,"VERB",399.048055313176
40,57,9,"high","no",2,1,3,"VERB",503.15663650456
40,57,10,"high","no",2,1,3,"VERB",289.110239648789
40,57,11,"low","yes",5,1,3,"VERB",422.901850608236
40,57,12,"low","yes",5,1,3,"VERB",444.78474495766
40,57,13,"low","yes",5,1,3,"VERB",367.029251294884
40,57,14,"low","yes",5,0,3,"VERB",453.037131067412
40,57,15,"low","yes",2,1,3,"VERB",642.371787249601
40,57,16,"low","no",1,0,3,"VERB",473.004138747458
40,57,17,"low","no",1,1,3,"VERB",473.050999991637
40,57,18,"low","no",2,1,3,"VERB",320.626638931644
40,57,19,"low","no",2,0,3,"VERB",426.777247061914
40,57,20,"low","no",4,1,3,"VERB",397.245463304083
1,51,1,"high","yes",4,1,4,"the",388.595040000882
1,51,2,"high","yes",5,1,4,"the",402.237800182103
1,51,3,"high","yes",5,1,4,"the",263.764827460085
1,51,4,"high","yes",5,1,4,"the",365.673059359683
1,51,5,"high","yes",5,1,4,"the",371.84931061846
1,51,6,"high","no",4,1,4,"the",423.443546563642
1,51,7,"high","no",3,1,4,"the",218.56879077648
1,51,8,"high","no",1,0,4,"the",317.248617916625
1,51,9,"high","no",4,1,4,"the",390.262755998127
1,51,10,"high","no",1,1,4,"the",349.13524483313
1,51,11,"low","yes",4,1,4,"the",301.239228046997
1,51,12,"low","yes",5,1,4,"the",343.815200896887
1,51,13,"low","yes",5,1,4,"the",359.662949356947
1,51,14,"low","yes",4,1,4,"the",405.879868889384
1,51,15,"low","yes",4,1,4,"the",430.051532952293
1,51,16,"low","no",1,1,4,"the",454.340034945227
1,51,17,"low","no",2,1,4,"the",283.350956190047
1,51,18,"low","no",3,1,4,"the",479.557775437258
1,51,19,"low","no",1,1,4,"the",419.289058927132
1,51,20,"low","no",4,1,4,"the",350.323483565386
2,55,1,"high","yes",5,1,4,"the",445.047011228835
2,55,2,"high","yes",3,1,4,"the",454.516450120814
2,55,3,"high","yes",5,1,4,"the",177.13800482275
2,55,4,"high","yes",5,1,4,"the",339.966688684629
2,55,5,"high","yes",4,1,4,"the",349.675583379976
2,55,6,"high","no",3,1,4,"the",269.89198661159
2,55,7,"high","no",1,1,4,"the",281.222171593689
2,55,8,"high","no",3,1,4,"the",544.444008972632
2,55,9,"high","no",4,1,4,"the",340.503521992077
2,55,10,"high","no",2,1,4,"the",470.003084921136
2,55,11,"low","yes",3,1,4,"the",343.542816876112
2,55,12,"low","yes",2,1,4,"the",441.859772137194
2,55,13,"low","yes",5,1,4,"the",318.165719607729
2,55,14,"low","yes",4,0,4,"the",340.021755052592
2,55,15,"low","yes",5,1,4,"the",625.543196835211
2,55,16,"low","no",1,1,4,"the",292.667698689425
2,55,17,"low","no",1,1,4,"the",154.781154224561
2,55,18,"low","no",1,0,4,"the",402.872546913397
2,55,19,"low","no",3,1,4,"the",328.702004007207
2,55,20,"low","no",2,1,4,"the",305.52614328834
3,50,1,"high","yes",5,1,4,"the",84.0763615384617
3,50,2,"high","yes",3,1,4,"the",375.156428587307
3,50,3,"high","yes",5,1,4,"the",387.224111308105
3,50,4,"high","yes",5,1,4,"the",403.376849886995
3,50,5,"high","yes",5,1,4,"the",410.710829643602
3,50,6,"high","no",3,0,4,"the",477.674125388477
3,50,7,"high","no",5,1,4,"the",422.744525394226
3,50,8,"high","no",4,1,4,"the",508.068425667652
3,50,9,"high","no",2,1,4,"the",337.387938650629
3,50,10,"high","no",3,1,4,"the",298.837917938392
3,50,11,"low","yes",4,0,4,"the",441.486394703962
3,50,12,"low","yes",5,1,4,"the",383.631023038244
3,50,13,"low","yes",4,1,4,"the",417.137455547514
3,50,14,"low","yes",5,1,4,"the",2.7364618654376
3,50,15,"low","yes",5,1,4,"the",263.6377872993
3,50,16,"low","no",2,0,4,"the",414.11282747671
3,50,17,"low","no",1,1,4,"the",387.208461739619
3,50,18,"low","no",5,1,4,"the",545.773663841866
3,50,19,"low","no",4,1,4,"the",388.347839374052
3,50,20,"low","no",2,1,4,"the",406.965344622606
4,60,1,"high","yes",5,1,4,"the",222.353398772431
4,60,2,"high","yes",3,1,4,"the",398.52644781055
4,60,3,"high","yes",5,1,4,"the",492.298005024345
4,60,4,"high","yes",5,0,4,"the",353.615969505666
4,60,5,"high","yes",5,0,4,"the",406.497080100868
4,60,6,"high","no",3,0,4,"the",385.526173180453
4,60,7,"high","no",2,1,4,"the",140.142526034613
4,60,8,"high","no",1,1,4,"the",381.184992106481
4,60,9,"high","no",1,0,4,"the",501.448074744224
4,60,10,"high","no",2,1,4,"the",633.771982357237
4,60,11,"low","yes",4,1,4,"the",432.959738772949
4,60,12,"low","yes",5,1,4,"the",209.129099840702
4,60,13,"low","yes",5,1,4,"the",230.657527433382
4,60,14,"low","yes",5,0,4,"the",455.979996138002
4,60,15,"low","yes",5,1,4,"the",363.006764466385
4,60,16,"low","no",1,1,4,"the",336.347984033193
4,60,17,"low","no",1,1,4,"the",464.869065183587
4,60,18,"low","no",1,1,4,"the",468.787934254732
4,60,19,"low","no",1,1,4,"the",157.233228800211
4,60,20,"low","no",1,1,4,"the",413.062438785182
5,30,1,"high","yes",5,1,4,"the",254.0230332048
